"dataset","id","reason"
"ActivityNet Captions","v_88wc2an-eC4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8850111961364746. Maximum achieved text similarity score is 0.8901413679122925."
"ActivityNet Captions","v_x164DXmWtRM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8396207094192505. Maximum achieved text similarity score is 0.8740891218185425."
"ActivityNet Captions","v_2-h36nfbFK8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.857478141784668. Maximum achieved text similarity score is 0.8789829015731812."
"ActivityNet Captions","v_nqmw4BCi6io","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8533288240432739. Maximum achieved text similarity score is 0.8698770403862."
"ActivityNet Captions","v_1y9s_l_DIEk","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.10045391321182251. Maximum achieved text similarity score is 0.8805309534072876."
"ActivityNet Captions","v_R7uL6BvULN8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8922135233879089. Maximum achieved text similarity score is 0.8983720541000366."
"ActivityNet Captions","v_h_Kt_rqmODs","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.773036003112793. Maximum achieved text similarity score is 0.8409281969070435."
"ActivityNet Captions","v_G4fSvtn1HAw","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.823806881904602. Maximum achieved text similarity score is 0.8577845096588135."
"ActivityNet Captions","v_nOm1JLcBD30","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8313099145889282. Maximum achieved text similarity score is 0.8867534399032593."
"ActivityNet Captions","v_YaIuavIbk6A","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8799476027488708. Maximum achieved text similarity score is 0.8978515863418579."
"ActivityNet Captions","v_bNh4SQ2nR80","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7707260251045227. Maximum achieved text similarity score is 0.8492192029953003."
"ActivityNet Captions","v_mdv8UW_871g","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.859458327293396. Maximum achieved text similarity score is 0.8951741456985474."
"ActivityNet Captions","v_ze6Bu0bcNbg","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8654652833938599. Maximum achieved text similarity score is 0.8754763603210449."
"ActivityNet Captions","v_GqWH2IYPw6U","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8410040736198425. Maximum achieved text similarity score is 0.8502888679504395."
"ActivityNet Captions","v_-kmomJph-6E","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.12350627779960632. Maximum achieved text similarity score is -0.09352932870388031."
"ActivityNet Captions","v_-C9mAKWi9Ho","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8542153835296631. Maximum achieved text similarity score is 0.8933886289596558."
"ActivityNet Captions","v_7coVNZXiU6U","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8668200969696045. Maximum achieved text similarity score is 0.8862259387969971."
"ActivityNet Captions","v_wBij_rEXdCk","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8760194182395935. Maximum achieved text similarity score is 0.8860129117965698."
"ActivityNet Captions","v_8SMXK2uOvk0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.6613985300064087. Maximum achieved text similarity score is 0.787879228591919."
"ActivityNet Captions","v_RkCSfz8GeNg","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8469153046607971. Maximum achieved text similarity score is 0.8676491379737854."
"ActivityNet Captions","v_Jdtr90RIkHk","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8199026584625244. Maximum achieved text similarity score is 0.8791812658309937."
"ActivityNet Captions","v_j0FMv4RDpEk","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8265963792800903. Maximum achieved text similarity score is 0.8865718245506287."
"ActivityNet Captions","v_rX2tRvv2ZfU","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8583420515060425. Maximum achieved text similarity score is 0.8798190355300903."
"ActivityNet Captions","v_96HJ_LqNdkg","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8827597498893738. Maximum achieved text similarity score is 0.8881243467330933."
"ActivityNet Captions","v_oYhVH1vIXFM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8189460039138794. Maximum achieved text similarity score is 0.8368582725524902."
"ActivityNet Captions","v_cgfJnog1WLE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8404874205589294. Maximum achieved text similarity score is 0.8491009473800659."
"ActivityNet Captions","v_ewTlNriXY3c","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.841584324836731. Maximum achieved text similarity score is 0.89360511302948."
"ActivityNet Captions","v_n6k21NjvqXE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7124271392822266. Maximum achieved text similarity score is 0.8096233606338501."
"ActivityNet Captions","v_8IlwMnM_n38","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.88019859790802. Maximum achieved text similarity score is 0.8923553228378296."
"ActivityNet Captions","v_hpU50i4WBK8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7887321710586548. Maximum achieved text similarity score is 0.8820755481719971."
"ActivityNet Captions","v_G_npKjzxQLk","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8687179684638977. Maximum achieved text similarity score is 0.8992916345596313."
"ActivityNet Captions","v_GehJuCIJ7AI","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8449795246124268. Maximum achieved text similarity score is 0.8523545265197754."
